x,y,LOCAL_DAY,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,LOCAL_DATE,LOCAL_MONTH,DIRECTION_MAX_GUST,MIN_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,LOCAL_YEAR
-79.4,43.66666667,21,,M,,,,,13.7,M,0,2017-05-21 0:00,5,,9.6,TORONTO CITY,13.7,,6158355.2017.5.21,,,6.3,ON,,6158355,M,M,,11.7,,,,,,2017
-79.4,43.66666667,22,,M,M,M,,,,M,,2017-05-22 0:00,5,,,TORONTO CITY,,M,6158355.2017.5.22,,M,,ON,,6158355,M,M,,,,M,M,,,2017
-79.4,43.66666667,23,,M,M,E,,,21.8,M,,2017-05-23 0:00,5,,,TORONTO CITY,,M,6158355.2017.5.23,,M,,ON,,6158355,M,M,,,,M,M,,,2017
-79.4,43.66666667,24,,M,,,,,21.6,M,0,2017-05-24 0:00,5,,14,TORONTO CITY,0,,6158355.2017.5.24,,,0.2,ON,,6158355,M,M,,17.8,,,,,,2017
-79.4,43.66666667,25,,M,,,,,14.8,M,0,2017-05-25 0:00,5,,10.2,TORONTO CITY,52.9,,6158355.2017.5.25,,,5.5,ON,,6158355,M,M,,12.5,,,,,,2017
-79.4,43.66666667,26,,M,,,,,19.3,M,0,2017-05-26 0:00,5,,11.5,TORONTO CITY,3.3,,6158355.2017.5.26,,,2.6,ON,,6158355,M,M,,15.4,,,,,,2017
-79.4,43.66666667,27,,M,,,,,19.3,M,0,2017-05-27 0:00,5,,13.1,TORONTO CITY,0,,6158355.2017.5.27,,,1.8,ON,,6158355,M,M,,16.2,,,,,,2017
-79.4,43.66666667,28,,M,,,,,19.6,M,0,2017-05-28 0:00,5,,12.5,TORONTO CITY,0,,6158355.2017.5.28,,,1.9,ON,,6158355,M,M,,16.1,,,,,,2017
-79.4,43.66666667,29,,M,E,M,,,,M,,2017-05-29 0:00,5,,14.7,TORONTO CITY,,M,6158355.2017.5.29,,M,,ON,,6158355,M,M,,,,M,M,,,2017
-79.4,43.66666667,30,,M,,,,,22.7,M,0,2017-05-30 0:00,5,,12.8,TORONTO CITY,9.6,,6158355.2017.5.30,,,0.2,ON,,6158355,M,M,,17.8,,,,,,2017
-79.4,43.66666667,31,,M,,,,,23,M,0,2017-05-31 0:00,5,,11.2,TORONTO CITY,0.7,,6158355.2017.5.31,,,0.9,ON,,6158355,M,M,,17.1,,,,,,2017
-79.4,43.66666667,1,,M,,,,,18.8,M,0,2017-06-01 0:00,6,,10.8,TORONTO CITY,0,,6158355.2017.6.1,,,3.2,ON,,6158355,M,M,,14.8,,,,,,2017
-79.4,43.66666667,2,,M,,,,,20.8,M,0,2017-06-02 0:00,6,,9.6,TORONTO CITY,0,,6158355.2017.6.2,,,2.8,ON,,6158355,M,M,,15.2,,,,,,2017
-79.4,43.66666667,3,,M,,,,,22.1,M,0,2017-06-03 0:00,6,,11.9,TORONTO CITY,0,,6158355.2017.6.3,,,1,ON,,6158355,M,M,,17,,,,,,2017
-79.4,43.66666667,4,,M,,,,,17.5,M,0,2017-06-04 0:00,6,,11.5,TORONTO CITY,6,,6158355.2017.6.4,,,3.5,ON,,6158355,M,M,,14.5,,,,,,2017
-79.4,43.66666667,5,,M,,,,,17.3,M,0,2017-06-05 0:00,6,,12.9,TORONTO CITY,0,,6158355.2017.6.5,,,2.9,ON,,6158355,M,M,,15.1,,,,,,2017
-79.4,43.66666667,6,,M,,,,,17.4,M,0,2017-06-06 0:00,6,,11.6,TORONTO CITY,4.1,,6158355.2017.6.6,,,3.5,ON,,6158355,M,M,,14.5,,,,,,2017
-79.4,43.66666667,7,,M,M,M,,,,M,,2017-06-07 0:00,6,,,TORONTO CITY,,M,6158355.2017.6.7,,M,,ON,,6158355,M,M,,,,M,M,,,2017
-79.4,43.66666667,8,,M,,,,,23.7,M,0,2017-06-08 0:00,6,,11.8,TORONTO CITY,0,,6158355.2017.6.8,,,0.2,ON,,6158355,M,M,,17.8,,,,,,2017
-79.4,43.66666667,9,,M,,,,,25.5,M,2.1,2017-06-09 0:00,6,,14.6,TORONTO CITY,0,,6158355.2017.6.9,,,0,ON,,6158355,M,M,,20.1,,,,,,2017
-79.4,43.66666667,10,,M,,,,,27,M,3.5,2017-06-10 0:00,6,,15.9,TORONTO CITY,0,,6158355.2017.6.10,,,0,ON,,6158355,M,M,,21.5,,,,,,2017
-79.4,43.66666667,11,,M,,,,,29,M,5.9,2017-06-11 0:00,6,,18.8,TORONTO CITY,0,,6158355.2017.6.11,,,0,ON,,6158355,M,M,,23.9,,,,,,2017
-79.4,43.66666667,12,,M,,,,,30.4,M,7.1,2017-06-12 0:00,6,,19.8,TORONTO CITY,0,,6158355.2017.6.12,,,0,ON,,6158355,M,M,,25.1,,,,,,2017
-79.4,43.66666667,13,,M,,,,,25.4,M,4.2,2017-06-13 0:00,6,,19,TORONTO CITY,0,,6158355.2017.6.13,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,14,,M,,,,,22.4,M,1.8,2017-06-14 0:00,6,,17.1,TORONTO CITY,0,,6158355.2017.6.14,,,0,ON,,6158355,M,M,,19.8,,,,,,2017
-79.4,43.66666667,15,,M,,,,,18.8,M,0,2017-06-15 0:00,6,,15.9,TORONTO CITY,0,,6158355.2017.6.15,,,0.6,ON,,6158355,M,M,,17.4,,,,,,2017
-79.4,43.66666667,16,,M,,,,,30.1,M,5.4,2017-06-16 0:00,6,,16.6,TORONTO CITY,3.1,,6158355.2017.6.16,,,0,ON,,6158355,M,M,,23.4,,,,,,2017
-79.4,43.66666667,17,,M,,,,,27,M,5.5,2017-06-17 0:00,6,,19.9,TORONTO CITY,0.5,,6158355.2017.6.17,,,0,ON,,6158355,M,M,,23.5,,,,,,2017
-79.4,43.66666667,18,,M,,,,,28.2,M,6.2,2017-06-18 0:00,6,,20.2,TORONTO CITY,1.4,,6158355.2017.6.18,,,0,ON,,6158355,M,M,,24.2,,,,,,2017
-79.4,43.66666667,19,,M,,,,,28,M,4.2,2017-06-19 0:00,6,,16.4,TORONTO CITY,1.8,,6158355.2017.6.19,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,20,,M,,,,,24.3,M,0.8,2017-06-20 0:00,6,,13.3,TORONTO CITY,6.4,,6158355.2017.6.20,,,0,ON,,6158355,M,M,,18.8,,,,,,2017
-79.4,43.66666667,21,,M,,,,,23.6,M,0.3,2017-06-21 0:00,6,,12.9,TORONTO CITY,0,,6158355.2017.6.21,,,0,ON,,6158355,M,M,,18.3,,,,,,2017
-79.4,43.66666667,22,,M,,,,,21.9,M,0.1,2017-06-22 0:00,6,,14.2,TORONTO CITY,6.8,,6158355.2017.6.22,,,0,ON,,6158355,M,M,,18.1,,,,,,2017
-79.4,43.66666667,23,,M,,,,,25.4,M,4.2,2017-06-23 0:00,6,,18.9,TORONTO CITY,33.1,,6158355.2017.6.23,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,24,,M,,,,,25.1,M,2.7,2017-06-24 0:00,6,,16.3,TORONTO CITY,0,,6158355.2017.6.24,,,0,ON,,6158355,M,M,,20.7,,,,,,2017
-79.4,43.66666667,25,,M,,,,,21.3,M,0.5,2017-06-25 0:00,6,,15.6,TORONTO CITY,2.4,,6158355.2017.6.25,,,0,ON,,6158355,M,M,,18.5,,,,,,2017
-79.4,43.66666667,26,,M,,,,,21.3,M,0,2017-06-26 0:00,6,,12.3,TORONTO CITY,4.3,,6158355.2017.6.26,,,1.2,ON,,6158355,M,M,,16.8,,,,,,2017
-79.4,43.66666667,27,,M,,,,,20.6,M,0,2017-06-27 0:00,6,,12.3,TORONTO CITY,0.7,,6158355.2017.6.27,,,1.5,ON,,6158355,M,M,,16.5,,,,,,2017
-79.4,43.66666667,28,,M,,,,,24.2,M,0.3,2017-06-28 0:00,6,,12.4,TORONTO CITY,0,,6158355.2017.6.28,,,0,ON,,6158355,M,M,,18.3,,,,,,2017
-79.4,43.66666667,29,,M,,,,,25.6,M,2.1,2017-06-29 0:00,6,,14.6,TORONTO CITY,3.2,,6158355.2017.6.29,,,0,ON,,6158355,M,M,,20.1,,,,,,2017
-79.4,43.66666667,30,,M,,,,,26.4,M,4.5,2017-06-30 0:00,6,,18.5,TORONTO CITY,7.9,,6158355.2017.6.30,,,0,ON,,6158355,M,M,,22.5,,,,,,2017
-79.4,43.66666667,1,,M,,,,,25.2,M,3.2,2017-07-01 0:00,7,,17.1,TORONTO CITY,3.2,,6158355.2017.7.1,,,0,ON,,6158355,M,M,,21.2,,,,,,2017
-79.4,43.66666667,2,,M,,,,,27.9,M,3.5,2017-07-02 0:00,7,,15.1,TORONTO CITY,1.3,,6158355.2017.7.2,,,0,ON,,6158355,M,M,,21.5,,,,,,2017
-79.4,43.66666667,3,,M,,,,,24.9,M,2.3,2017-07-03 0:00,7,,15.6,TORONTO CITY,0,,6158355.2017.7.3,,,0,ON,,6158355,M,M,,20.3,,,,,,2017
-79.4,43.66666667,4,,M,,,,,25.8,M,2.8,2017-07-04 0:00,7,,15.7,TORONTO CITY,0,,6158355.2017.7.4,,,0,ON,,6158355,M,M,,20.8,,,,,,2017
-79.4,43.66666667,5,,M,,,,,26.2,M,3.1,2017-07-05 0:00,7,,16,TORONTO CITY,0,,6158355.2017.7.5,,,0,ON,,6158355,M,M,,21.1,,,,,,2017
-79.4,43.66666667,6,,M,,,,,29.4,M,5.2,2017-07-06 0:00,7,,17,TORONTO CITY,0,,6158355.2017.7.6,,,0,ON,,6158355,M,M,,23.2,,,,,,2017
-79.4,43.66666667,7,,M,,,,,27.4,M,5.5,2017-07-07 0:00,7,,19.6,TORONTO CITY,5.9,,6158355.2017.7.7,,,0,ON,,6158355,M,M,,23.5,,,,,,2017
-79.4,43.66666667,8,,M,,,,,24.3,M,2.8,2017-07-08 0:00,7,,17.2,TORONTO CITY,0,,6158355.2017.7.8,,,0,ON,,6158355,M,M,,20.8,,,,,,2017
-79.4,43.66666667,9,,M,,,,,26.7,M,3.3,2017-07-09 0:00,7,,15.9,TORONTO CITY,0,,6158355.2017.7.9,,,0,ON,,6158355,M,M,,21.3,,,,,,2017
-79.4,43.66666667,10,,M,,,,,24.9,M,3.7,2017-07-10 0:00,7,,18.5,TORONTO CITY,0,,6158355.2017.7.10,,,0,ON,,6158355,M,M,,21.7,,,,,,2017
-79.4,43.66666667,11,,M,,,,,27.9,M,4.8,2017-07-11 0:00,7,,17.7,TORONTO CITY,0,,6158355.2017.7.11,,,0,ON,,6158355,M,M,,22.8,,,,,,2017
-79.4,43.66666667,12,,M,,,,,26.2,M,4.9,2017-07-12 0:00,7,,19.6,TORONTO CITY,0,,6158355.2017.7.12,,,0,ON,,6158355,M,M,,22.9,,,,,,2017
-79.4,43.66666667,13,,M,,,,,19.7,M,0,2017-07-13 0:00,7,,15.9,TORONTO CITY,10.8,,6158355.2017.7.13,,,0.2,ON,,6158355,M,M,,17.8,,,,,,2017
-79.4,43.66666667,14,,M,,,,,26.3,M,3.8,2017-07-14 0:00,7,,17.2,TORONTO CITY,0.2,,6158355.2017.7.14,,,0,ON,,6158355,M,M,,21.8,,,,,,2017
-79.4,43.66666667,15,,M,,,,,27.3,M,4.9,2017-07-15 0:00,7,,18.4,TORONTO CITY,0,,6158355.2017.7.15,,,0,ON,,6158355,M,M,,22.9,,,,,,2017
-79.4,43.66666667,16,,M,,,,,26.1,M,4,2017-07-16 0:00,7,,17.9,TORONTO CITY,0,,6158355.2017.7.16,,,0,ON,,6158355,M,M,,22,,,,,,2017
-79.4,43.66666667,17,,M,,,,,24.9,M,4.5,2017-07-17 0:00,7,,20,TORONTO CITY,0,,6158355.2017.7.17,,,0,ON,,6158355,M,M,,22.5,,,,,,2017
-79.4,43.66666667,18,,M,,,,,26.8,M,4.3,2017-07-18 0:00,7,,17.8,TORONTO CITY,0,,6158355.2017.7.18,,,0,ON,,6158355,M,M,,22.3,,,,,,2017
-79.4,43.66666667,19,,M,,,,,31.1,M,7.3,2017-07-19 0:00,7,,19.5,TORONTO CITY,0,,6158355.2017.7.19,,,0,ON,,6158355,M,M,,25.3,,,,,,2017
-79.4,43.66666667,20,,M,,,,,23,M,1.2,2017-07-20 0:00,7,,15.4,TORONTO CITY,27,,6158355.2017.7.20,,,0,ON,,6158355,M,M,,19.2,,,,,,2017
-79.4,43.66666667,21,,M,,,,,29.7,M,6.4,2017-07-21 0:00,7,,19,TORONTO CITY,0,,6158355.2017.7.21,,,0,ON,,6158355,M,M,,24.4,,,,,,2017
-79.4,43.66666667,22,,M,,,,,24.4,M,4.1,2017-07-22 0:00,7,,19.8,TORONTO CITY,1.7,,6158355.2017.7.22,,,0,ON,,6158355,M,M,,22.1,,,,,,2017
-79.4,43.66666667,23,,M,,,,,23.8,M,4.1,2017-07-23 0:00,7,,20.3,TORONTO CITY,0,,6158355.2017.7.23,,,0,ON,,6158355,M,M,,22.1,,,,,,2017
-79.4,43.66666667,24,,M,,,,,22.6,M,1.7,2017-07-24 0:00,7,,16.8,TORONTO CITY,0,,6158355.2017.7.24,,,0,ON,,6158355,M,M,,19.7,,,,,,2017
-79.4,43.66666667,25,,M,,,,,23.1,M,1.8,2017-07-25 0:00,7,,16.4,TORONTO CITY,0.2,,6158355.2017.7.25,,,0,ON,,6158355,M,M,,19.8,,,,,,2017
-79.4,43.66666667,26,,M,,,,,21.9,M,0.7,2017-07-26 0:00,7,,15.4,TORONTO CITY,1.4,,6158355.2017.7.26,,,0,ON,,6158355,M,M,,18.7,,,,,,2017
-79.4,43.66666667,27,,M,,,,,26.6,M,4.7,2017-07-27 0:00,7,,18.7,TORONTO CITY,6.1,,6158355.2017.7.27,,,0,ON,,6158355,M,M,,22.7,,,,,,2017
-79.4,43.66666667,28,,M,,,,,23.4,M,2.1,2017-07-28 0:00,7,,16.7,TORONTO CITY,0,,6158355.2017.7.28,,,0,ON,,6158355,M,M,,20.1,,,,,,2017
-79.4,43.66666667,29,,M,,,,,26.8,M,3.7,2017-07-29 0:00,7,,16.5,TORONTO CITY,0,,6158355.2017.7.29,,,0,ON,,6158355,M,M,,21.7,,,,,,2017
-79.4,43.66666667,30,,M,,,,,30.5,M,7.2,2017-07-30 0:00,7,,19.9,TORONTO CITY,0,,6158355.2017.7.30,,,0,ON,,6158355,M,M,,25.2,,,,,,2017
-79.4,43.66666667,31,,M,,,,,28.8,M,5.6,2017-07-31 0:00,7,,18.4,TORONTO CITY,0,,6158355.2017.7.31,,,0,ON,,6158355,M,M,,23.6,,,,,,2017
-79.4,43.66666667,1,,M,,,,,28.9,M,6.3,2017-08-01 0:00,8,,19.7,TORONTO CITY,0.4,,6158355.2017.8.1,,,0,ON,,6158355,M,M,,24.3,,,,,,2017
-79.4,43.66666667,2,,M,,,,,29.6,M,6.5,2017-08-02 0:00,8,,19.4,TORONTO CITY,1.5,,6158355.2017.8.2,,,0,ON,,6158355,M,M,,24.5,,,,,,2017
-79.4,43.66666667,3,,M,,,,,28.1,M,5.8,2017-08-03 0:00,8,,19.5,TORONTO CITY,0,,6158355.2017.8.3,,,0,ON,,6158355,M,M,,23.8,,,,,,2017
-79.4,43.66666667,4,,M,,,,,26.4,M,3.8,2017-08-04 0:00,8,,17.2,TORONTO CITY,8.5,,6158355.2017.8.4,,,0,ON,,6158355,M,M,,21.8,,,,,,2017
-79.4,43.66666667,5,,M,,,,,21.9,M,0.4,2017-08-05 0:00,8,,14.9,TORONTO CITY,0.6,,6158355.2017.8.5,,,0,ON,,6158355,M,M,,18.4,,,,,,2017
-79.4,43.66666667,6,,M,,,,,24.3,M,0.7,2017-08-06 0:00,8,,13,TORONTO CITY,0,,6158355.2017.8.6,,,0,ON,,6158355,M,M,,18.7,,,,,,2017
-79.4,43.66666667,7,,M,,,,,21.3,M,0.4,2017-08-07 0:00,8,,15.4,TORONTO CITY,0,,6158355.2017.8.7,,,0,ON,,6158355,M,M,,18.4,,,,,,2017
-79.4,43.66666667,8,,M,,,,,25,M,1.9,2017-08-08 0:00,8,,14.7,TORONTO CITY,0.2,,6158355.2017.8.8,,,0,ON,,6158355,M,M,,19.9,,,,,,2017
-79.4,43.66666667,9,,M,,,,,27.9,M,4.5,2017-08-09 0:00,8,,17.1,TORONTO CITY,0,,6158355.2017.8.9,,,0,ON,,6158355,M,M,,22.5,,,,,,2017
-79.4,43.66666667,10,,M,,,,,27,M,4.2,2017-08-10 0:00,8,,17.3,TORONTO CITY,0,,6158355.2017.8.10,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,11,,M,,,,,24.5,M,3,2017-08-11 0:00,8,,17.4,TORONTO CITY,,,6158355.2017.8.11,,M,0,ON,,6158355,M,M,,21,,,,,,2017
-79.4,43.66666667,12,,M,,,,,26.4,M,3.6,2017-08-12 0:00,8,,16.7,TORONTO CITY,,,6158355.2017.8.12,,M,0,ON,,6158355,M,M,,21.6,,,,,,2017
-79.4,43.66666667,13,,M,,,,,26.2,M,2.8,2017-08-13 0:00,8,,15.3,TORONTO CITY,,,6158355.2017.8.13,,M,0,ON,,6158355,M,M,,20.8,,,,,,2017
-79.4,43.66666667,14,,M,,,,,26.2,M,3.9,2017-08-14 0:00,8,,17.6,TORONTO CITY,,,6158355.2017.8.14,,M,0,ON,,6158355,M,M,,21.9,,,,,,2017
-79.4,43.66666667,15,,M,,,,,25.8,M,3.3,2017-08-15 0:00,8,,16.7,TORONTO CITY,,,6158355.2017.8.15,,M,0,ON,,6158355,M,M,,21.3,,,,,,2017
-79.4,43.66666667,16,,M,,,,,23.2,M,2.5,2017-08-16 0:00,8,,17.8,TORONTO CITY,0,,6158355.2017.8.16,,,0,ON,,6158355,M,M,,20.5,,,,,,2017
-79.4,43.66666667,17,,M,,,,,23.4,M,2.6,2017-08-17 0:00,8,,17.8,TORONTO CITY,8.2,,6158355.2017.8.17,,,0,ON,,6158355,M,M,,20.6,,,,,,2017
-79.4,43.66666667,18,,M,,,,,27.9,M,6.3,2017-08-18 0:00,8,,20.7,TORONTO CITY,0,,6158355.2017.8.18,,,0,ON,,6158355,M,M,,24.3,,,,,,2017
-79.4,43.66666667,19,,M,,,,,24.9,M,3,2017-08-19 0:00,8,,17.1,TORONTO CITY,0,,6158355.2017.8.19,,,0,ON,,6158355,M,M,,21,,,,,,2017
-79.4,43.66666667,20,,M,,,,,28.1,M,4.2,2017-08-20 0:00,8,,16.2,TORONTO CITY,0,,6158355.2017.8.20,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,21,,M,,,,,28.7,M,5.7,2017-08-21 0:00,8,,18.7,TORONTO CITY,0,,6158355.2017.8.21,,,0,ON,,6158355,M,M,,23.7,,,,,,2017
-79.4,43.66666667,22,,M,,,,,26.4,M,3.5,2017-08-22 0:00,8,,16.5,TORONTO CITY,0.4,,6158355.2017.8.22,,,0,ON,,6158355,M,M,,21.5,,,,,,2017
-79.4,43.66666667,23,,M,,,,,24.1,M,1.3,2017-08-23 0:00,8,,14.4,TORONTO CITY,0,,6158355.2017.8.23,,,0,ON,,6158355,M,M,,19.3,,,,,,2017
-79.4,43.66666667,24,,M,,,,,21,M,0,2017-08-24 0:00,8,,13,TORONTO CITY,0,,6158355.2017.8.24,,,1,ON,,6158355,M,M,,17,,,,,,2017
-79.4,43.66666667,25,,M,,,,,21.5,M,0,2017-08-25 0:00,8,,12.2,TORONTO CITY,0,,6158355.2017.8.25,,,1.1,ON,,6158355,M,M,,16.9,,,,,,2017
-79.4,43.66666667,26,,M,,,,,22,M,0,2017-08-26 0:00,8,,11.7,TORONTO CITY,0,,6158355.2017.8.26,,,1.1,ON,,6158355,M,M,,16.9,,,,,,2017
-79.4,43.66666667,27,,M,,,,,21.5,M,0,2017-08-27 0:00,8,,13.4,TORONTO CITY,0,,6158355.2017.8.27,,,0.5,ON,,6158355,M,M,,17.5,,,,,,2017
-79.4,43.66666667,28,,M,,,,,23.1,M,2.2,2017-08-28 0:00,8,,17.2,TORONTO CITY,0,,6158355.2017.8.28,,,0,ON,,6158355,M,M,,20.2,,,,,,2017
-79.4,43.66666667,29,,M,,,,,21.7,M,1.3,2017-08-29 0:00,8,,16.9,TORONTO CITY,0,,6158355.2017.8.29,,,0,ON,,6158355,M,M,,19.3,,,,,,2017
-79.4,43.66666667,30,,M,,,,,23.4,M,1.3,2017-08-30 0:00,8,,15.1,TORONTO CITY,0,,6158355.2017.8.30,,,0,ON,,6158355,M,M,,19.3,,,,,,2017
-79.4,43.66666667,31,,M,,,,,20.1,M,0,2017-08-31 0:00,8,,11.4,TORONTO CITY,0.6,,6158355.2017.8.31,,,2.2,ON,,6158355,M,M,,15.8,,,,,,2017
-79.4,43.66666667,1,,M,,,,,18.1,M,0,2017-09-01 0:00,9,,9.4,TORONTO CITY,0,,6158355.2017.9.1,,,4.2,ON,,6158355,M,M,,13.8,,,,,,2017
-79.4,43.66666667,2,,M,,,,,19.3,M,0,2017-09-02 0:00,9,,10.3,TORONTO CITY,0,,6158355.2017.9.2,,,3.2,ON,,6158355,M,M,,14.8,,,,,,2017
-79.4,43.66666667,3,,M,,,,,21.8,M,0.3,2017-09-03 0:00,9,,14.8,TORONTO CITY,7.7,,6158355.2017.9.3,,,0,ON,,6158355,M,M,,18.3,,,,,,2017
-79.4,43.66666667,4,,M,,,,,25.7,M,2.3,2017-09-04 0:00,9,,14.8,TORONTO CITY,4.4,,6158355.2017.9.4,,,0,ON,,6158355,M,M,,20.3,,,,,,2017
-79.4,43.66666667,5,,M,,,,,20.9,M,0,2017-09-05 0:00,9,,13.8,TORONTO CITY,7.2,,6158355.2017.9.5,,,0.6,ON,,6158355,M,M,,17.4,,,,,,2017
-79.4,43.66666667,6,,M,,,,,21,M,0,2017-09-06 0:00,9,,12.4,TORONTO CITY,0,,6158355.2017.9.6,,,1.3,ON,,6158355,M,M,,16.7,,,,,,2017
-79.4,43.66666667,7,,M,,,,,19,M,0,2017-09-07 0:00,9,,11.5,TORONTO CITY,5.2,,6158355.2017.9.7,,,2.7,ON,,6158355,M,M,,15.3,,,,,,2017
-79.4,43.66666667,8,,M,,,,,18.8,M,0,2017-09-08 0:00,9,,11.1,TORONTO CITY,0,,6158355.2017.9.8,,,3,ON,,6158355,M,M,,15,,,,,,2017
-79.4,43.66666667,9,,M,,,,,18.5,M,0,2017-09-09 0:00,9,,8.8,TORONTO CITY,0,,6158355.2017.9.9,,,4.3,ON,,6158355,M,M,,13.7,,,,,,2017
-79.4,43.66666667,10,,M,,,,,19.1,M,0,2017-09-10 0:00,9,,10.7,TORONTO CITY,0,,6158355.2017.9.10,,,3.1,ON,,6158355,M,M,,14.9,,,,,,2017
-79.4,43.66666667,11,,M,,,,,22.1,M,0,2017-09-11 0:00,9,,10,TORONTO CITY,0,,6158355.2017.9.11,,,1.9,ON,,6158355,M,M,,16.1,,,,,,2017
-79.4,43.66666667,12,,M,,,,,23.1,M,0,2017-09-12 0:00,9,,12.4,TORONTO CITY,0,,6158355.2017.9.12,,,0.2,ON,,6158355,M,M,,17.8,,,,,,2017
-79.4,43.66666667,13,,M,,,,,24.5,M,1.2,2017-09-13 0:00,9,,13.8,TORONTO CITY,0,,6158355.2017.9.13,,,0,ON,,6158355,M,M,,19.2,,,,,,2017
-79.4,43.66666667,14,,M,,,,,26.3,M,3.4,2017-09-14 0:00,9,,16.5,TORONTO CITY,0,,6158355.2017.9.14,,,0,ON,,6158355,M,M,,21.4,,,,,,2017
-79.4,43.66666667,15,,M,,,,,25.3,M,3.6,2017-09-15 0:00,9,,17.8,TORONTO CITY,0,,6158355.2017.9.15,,,0,ON,,6158355,M,M,,21.6,,,,,,2017
-79.4,43.66666667,16,,M,,,,,26.2,M,3.6,2017-09-16 0:00,9,,17,TORONTO CITY,0,,6158355.2017.9.16,,,0,ON,,6158355,M,M,,21.6,,,,,,2017
-79.4,43.66666667,17,,M,,,,,26.7,M,4,2017-09-17 0:00,9,,17.2,TORONTO CITY,0,,6158355.2017.9.17,,,0,ON,,6158355,M,M,,22,,,,,,2017
-79.4,43.66666667,18,,M,,,,,26.6,M,4.4,2017-09-18 0:00,9,,18.2,TORONTO CITY,0,,6158355.2017.9.18,,,0,ON,,6158355,M,M,,22.4,,,,,,2017
-79.4,43.66666667,19,,M,,,,,26,M,5.1,2017-09-19 0:00,9,,20.1,TORONTO CITY,0,,6158355.2017.9.19,,,0,ON,,6158355,M,M,,23.1,,,,,,2017
-79.4,43.66666667,20,,M,,,,,24.6,M,3.9,2017-09-20 0:00,9,,19.1,TORONTO CITY,0,,6158355.2017.9.20,,,0,ON,,6158355,M,M,,21.9,,,,,,2017
-79.4,43.66666667,21,,M,,,,,26.8,M,4.3,2017-09-21 0:00,9,,17.8,TORONTO CITY,0,,6158355.2017.9.21,,,0,ON,,6158355,M,M,,22.3,,,,,,2017
-79.4,43.66666667,22,,M,,,,,26.1,M,4.3,2017-09-22 0:00,9,,18.4,TORONTO CITY,0,,6158355.2017.9.22,,,0,ON,,6158355,M,M,,22.3,,,,,,2017
-79.4,43.66666667,23,,M,,,,,30.6,M,6.4,2017-09-23 0:00,9,,18.2,TORONTO CITY,0,,6158355.2017.9.23,,,0,ON,,6158355,M,M,,24.4,,,,,,2017
-79.4,43.66666667,24,,M,,,,,31.7,M,8.5,2017-09-24 0:00,9,,21.2,TORONTO CITY,0,,6158355.2017.9.24,,,0,ON,,6158355,M,M,,26.5,,,,,,2017
-79.4,43.66666667,25,,M,,,,,31.5,M,8.2,2017-09-25 0:00,9,,20.8,TORONTO CITY,0,,6158355.2017.9.25,,,0,ON,,6158355,M,M,,26.2,,,,,,2017
-79.4,43.66666667,26,,M,,,,,31.1,M,8.3,2017-09-26 0:00,9,,21.5,TORONTO CITY,0,,6158355.2017.9.26,,,0,ON,,6158355,M,M,,26.3,,,,,,2017
-79.4,43.66666667,27,,M,,,,,29.6,M,4.2,2017-09-27 0:00,9,,14.8,TORONTO CITY,0,,6158355.2017.9.27,,,0,ON,,6158355,M,M,,22.2,,,,,,2017
-79.4,43.66666667,28,,M,,,,,19,M,0,2017-09-28 0:00,9,,10.5,TORONTO CITY,0,,6158355.2017.9.28,,,3.2,ON,,6158355,M,M,,14.8,,,,,,2017
-79.4,43.66666667,29,,M,,,,,18.1,M,0,2017-09-29 0:00,9,,9.5,TORONTO CITY,2.4,,6158355.2017.9.29,,,4.2,ON,,6158355,M,M,,13.8,,,,,,2017
-79.4,43.66666667,30,,M,,,,,15.4,M,0,2017-09-30 0:00,9,,7,TORONTO CITY,0,,6158355.2017.9.30,,,6.8,ON,,6158355,M,M,,11.2,,,,,,2017
-79.4,43.66666667,1,,M,,,,,17,M,0,2017-10-01 0:00,10,,6.1,TORONTO CITY,0,,6158355.2017.10.1,,,6.4,ON,,6158355,M,M,,11.6,,,,,,2017
-79.4,43.66666667,2,,M,,,,,18.6,M,0,2017-10-02 0:00,10,,9.4,TORONTO CITY,0,,6158355.2017.10.2,,,4,ON,,6158355,M,M,,14,,,,,,2017
